"","logFC","t","P.Value","adj.P.Val","B","Male_ART_mean","Female_ART_mean","Male_nonART_mean","Female_nonART_mean","bacon_pvalue"
"cg02215792",-0.0984168707658,-0.796468134672366,0.427317004958571,0.847337932544137,-5.62056269134569,0.15947627853511,0.104135499236385,0.156826206141339,0.106360307161824,0.540389835281618
"cg02216057",0.0625929061383063,0.725046973566876,0.469820418513086,0.863928945827933,-5.67118920123007,0.736073950030118,0.659961050499678,0.704838561274251,0.66201454198351,0.471344988107314
"cg02216746",-0.116619258587629,-2.0879940908742,0.0388920259292862,0.466108554997786,-3.9136614888097,0.385455980066728,0.426721376762866,0.384230077393505,0.417803665643394,0.0812778824281803
"cg02217166",-0.120574009839023,-1.39597440699802,0.165273493152659,0.680652751612298,-5.01202075747104,0.718203244254483,0.692071626593561,0.719284257539077,0.67986295858526,0.255429374538878
"cg02222242",-0.144807203670553,-1.65653193341073,0.100200238567934,0.596852832283106,-4.64715409591548,0.804097348314992,0.788372281600966,0.81344641984194,0.783530088574633,0.172110956663802
"cg02223423",-0.0213678839247918,-0.270245548072389,0.787430884842798,0.960669068319387,-5.88259710455482,0.833016163670418,0.821786312504746,0.8221470589894,0.819594397017621,0.879686085490977
"cg02225164",0.0331848079447491,0.247838372664303,0.804678765202427,0.964330982847835,-5.88802991877132,0.211456338541492,0.274453496121468,0.209931093536587,0.269983605101259,0.762376461346622
"cg02226388",0.0768515331701901,0.815357803667581,0.416466584262745,0.843756940846004,-5.60638675924946,0.867827282065848,0.847253622800194,0.849797291825583,0.854359763886222,0.42406719540467
"cg02227600",0.0483644874431092,0.385400142408322,0.700616394894339,0.940245129240969,-5.84727707121377,0.101821311992876,0.486709192351416,0.122073404068619,0.486297294642473,0.672415129444545
"cg02229344",-0.0343315981072816,-0.537417741255618,0.59196421280711,0.911825585054555,-5.78171282927749,0.111473131502646,0.354953279334309,0.136188011523301,0.349409761695981,0.699976755105691
"cg02231144",-0.0154907171621227,-0.167889604759707,0.866949893563951,0.980009786710731,-5.90358759259909,0.756437437716681,0.714413735620967,0.727131344236656,0.718713630968973,0.950781314863666
"cg02231229",-0.219564626267323,-2.93475130272141,0.00399404244368494,0.196768312178237,-2.03021689050617,0.306736009152504,0.4114058790635,0.301341721129346,0.384503673080802,0.0129589972868447
"cg02232536",0.160313578000984,1.74650570384106,0.0832560319757988,0.561341854891447,-4.50736161756433,0.0990445878878187,0.482489075844704,0.147516561240116,0.512620611550091,0.106339314590478
"cg02232922",-0.215217984724667,-1.76838850376896,0.0795113235003424,0.557202482764951,-4.47230276933331,0.116931034215239,0.323692516672375,0.128431819305233,0.297865657583075,0.143354065655449
"cg02233190",0.108270550388946,1.00774449786894,0.315584371175949,0.790160458840017,-5.44335644902668,0.0974515582206348,0.402072794719839,0.111609670719473,0.42826681078188,0.333107362408542
"cg02233493",-0.00711696902865345,-0.0724521045490409,0.942361522092205,0.992345800743673,-5.91432698193482,0.27402416553753,0.435197024151789,0.252946666971473,0.444384182296158,0.982562165645511
"cg02235194",0.00856610187870279,0.0932991064362413,0.925819961656696,0.989618714976827,-5.91270901710634,0.846154004841824,0.741043784288091,0.850633663119196,0.743008045454145,0.867355257022297
"cg02236222",0.192182584915217,1.9967930674103,0.0480878556071643,0.492741612587095,-4.08189139324387,0.861370977787413,0.869884777353186,0.871741968452447,0.884555129707827,0.06664433185117
"cg02239640",-0.233600013920383,-2.8607847870846,0.00497844760639463,0.221067853327392,-2.21702651710785,0.198093064734795,0.431455109109997,0.187825660311882,0.408361735942883,0.01551557585128
"cg02245300",-0.0468995176504734,-0.546668417387891,0.585611368761081,0.909846964456012,-5.77702894052756,0.893046928400755,0.848991677221464,0.872758954919395,0.848903900782007,0.693984618659514
"cg02248423",-0.0389909530531717,-0.424526627778266,0.671934261636802,0.933026334887337,-5.83245933829491,0.302868752883477,0.432250797616022,0.326895058070053,0.43932029812499,0.77450759403641
"cg02252149",-0.156867796909648,-1.87096515360203,0.0637608813290641,0.518568507452355,-4.30247346439263,0.82129384608406,0.678642633095194,0.799568299240519,0.662268905222061,0.120363647478834
"cg02252484",-0.0157167897013921,-0.180855757691894,0.856782808742817,0.977853676828635,-5.90147070260377,0.61637402752219,0.709347313826157,0.608132723747681,0.708791976009502,0.94174152180781
"cg02252739",-0.0926546835208971,-0.990805437768112,0.32375411035443,0.794347910754784,-5.4590702981361,0.877523697276118,0.587491787126085,0.857020064422014,0.575925022408583,0.433967337817751
"cg02255007",0.0454145223803079,0.540061563241117,0.590145317416522,0.911100330932506,-5.78038230076196,0.889636433418102,0.885638139663661,0.883987679252863,0.883905508555094,0.576649481634806
"cg02255105",-0.0399875198604189,-0.456312781209567,0.648981538361601,0.928164534853754,-5.81937096958447,0.775089446077569,0.776264962694671,0.799476953075877,0.779211545428416,0.7532768269677
"cg02258335",0.233738213111111,2.20404589456665,0.0294096701571705,0.425801868668002,-3.68956537048338,0.66115278469278,0.661046962290634,0.649940250131377,0.69548282364181,0.0438445982707187
"cg02260580",0.221673520679603,2.14419792047,0.034013407064314,0.44894494986637,-3.80652637224729,0.7835362351547,0.819438320304769,0.78421480321891,0.838467673699771,0.0496276256111283
"cg02261899",-0.113557693532302,-0.916334000164578,0.361311017989517,0.815587787720124,-5.5250462217534,0.443032651633612,0.662888031274152,0.447757407743095,0.650942899408082,0.473250703596639
"cg02263204",0.0669027467499623,0.768061176157892,0.443944388576861,0.852562392203558,-5.64126222540036,0.584738819358206,0.60684612634596,0.608189770312113,0.625365653863028,0.448472852650194
"cg02263509",-0.0914441053997735,-0.894809557112506,0.372662087575446,0.824123235280105,-5.54316976171056,0.748627580355304,0.727772748383535,0.70409891550815,0.71390903411027,0.484958795539668
"cg02263675",-0.100200915346806,-0.891540372036077,0.374405481033049,0.824509289327192,-5.54588526128015,0.251497318450393,0.599200387369842,0.243473995038171,0.592085702658882,0.486750673681206
"cg02263717",0.0696129614163874,0.761876728979889,0.447613284640947,0.85377122814848,-5.64567010538387,0.0702121308417432,0.0588951563247273,0.0672215982962545,0.0642617162501131,0.451722032692106
"cg02264182",-0.0169242717725626,-0.207059346093164,0.836310911505886,0.973537952472537,-5.89671244448449,0.102904295807623,0.464355121406472,0.125781309679309,0.47074169022218,0.923496894180616
"cg02264284",-0.142147456493898,-1.01038260027592,0.314324454274804,0.789616777033301,-5.44088561347901,0.0868302149958336,0.370672726922537,0.118439507197684,0.360304503232864,0.423962240215532
"cg02265919",0.0649759096567241,0.556179476548021,0.579113315277597,0.908771374623092,-5.77213031184403,0.165951267386017,0.420673243057618,0.171005744635671,0.436283324024606,0.567050183481497
"cg02266482",-0.0247229707393617,-0.190148581729286,0.849510742786918,0.977287894961687,-5.89985675241989,0.427811009415975,0.30899869451584,0.399607808392445,0.32133184430615,0.935267260254341
"cg02266928",0.209918629562686,2.00030200938313,0.0477025225311019,0.492741612587095,-4.0755480064642,0.766768226614169,0.813042330467735,0.768877143874618,0.835682594198789,0.0661895012715424
"cg02267561",-0.0706629720468972,-0.704461223337947,0.482496722033468,0.870001209311059,-5.68490723844442,0.746588973444892,0.670787437365463,0.738990809676166,0.685256724176411,0.594971498257945
"cg02268650",-0.311179412917433,-2.33790284602363,0.0210308924145803,0.386866519773054,-3.4173221183746,0.208270246666852,0.321172648357253,0.207563210533183,0.290915863636189,0.0497409718138762
"cg02269178",-0.0973013831203254,-1.00183441709911,0.31841910665157,0.7909253533448,-5.44886877515453,0.309106557248252,0.306256447616315,0.28232947379798,0.305094981074817,0.428314180338967
"cg02272293",0.0104554499497171,0.171115605153515,0.864418153719443,0.979346338355449,-5.90307560897019,0.868588843172852,0.847473670483905,0.865245988953983,0.851352481941281,0.814077479931737
"cg02272584",0.17601709838937,1.18662109139575,0.237697377524401,0.740356876052701,-5.26149944240944,0.876178961097877,0.477346688845723,0.854060817163793,0.495796436122485,0.26078789953776
"cg02272668",0.079952401351917,0.641757598590667,0.522242203437112,0.887737760488775,-5.72427716057911,0.716071621422074,0.757919120500531,0.66382836837146,0.766705734913593,0.517406074258498
"cg02273788",0.0547951125380273,0.544824540755584,0.58687507978444,0.910226893965347,-5.77796889484946,0.79946068984838,0.822928192821833,0.775977837527311,0.832887258395089,0.57380484450977
"cg02274705",0.0705658591172282,1.19224428727423,0.235494054808769,0.739645033402418,-5.25531288175603,0.130913418907355,0.59372963025652,0.175159400235945,0.612744516885989,0.258705721403487
"cg02275016",-0.0204923324829135,-0.21756970181873,0.82813017154815,0.970602584317183,-5.89462339081693,0.655174558954095,0.589681685844362,0.5971217312407,0.592737475650955,0.916189658731812
"cg02275875",0.00438958931827942,0.0484920073657063,0.961403934805808,0.995325323629007,-5.91568390197036,0.32132626390442,0.422935007967362,0.308678325432592,0.433521501570639,0.898325028381716
"cg02275924",-0.0323773315892912,-0.354062103565085,0.723907419885788,0.946625574546833,-5.85811529538025,0.43583357757026,0.376274746977412,0.441649093654286,0.376750817574421,0.822156474553006
"cg02279124",0.126733313103284,1.34742547424403,0.180356236122438,0.694579086125594,-5.07336786699931,0.632543869043273,0.669199858238929,0.638048136533032,0.697340068731844,0.205742142661786
"cg02279464",-0.0383887089507876,-0.440266378926173,0.660528192960762,0.931333733794528,-5.8260959503571,0.318808073856369,0.495850536711562,0.294349491899378,0.496687422326394,0.763972433070125
"cg02279593",0.159215564772561,1.30888298775547,0.193049750185243,0.70507826344694,-5.12057299813499,0.675151442290525,0.730055441049271,0.658260095724049,0.739896879383676,0.218096435990186
"cg02281276",-0.107063171281318,-1.15345671884749,0.250992086157561,0.750161198440769,-5.29740577111958,0.852328458202723,0.845053361910735,0.83680405482201,0.838812719579603,0.355034641336685
"cg02281300",-0.282079732111618,-2.20608587665101,0.0292628052916468,0.425360103167305,-3.68552652368862,0.19244724678662,0.131584187924246,0.178959869339183,0.125876282593584,0.0647845642925833
"cg02281444",-0.113697364532625,-2.38273969091772,0.0187384370571122,0.372623408429526,-3.32287269328871,0.744044803161556,0.746608162381421,0.751378675139548,0.737555460396929,0.0453436882512321
"cg02283106",-0.0633256506856259,-0.745482873438005,0.457422846808099,0.858908609708097,-5.65718389591541,0.15649292401832,0.166981172893592,0.158514898252228,0.161679515537681,0.570325894305259
"cg02283402",0.0751226853119435,1.24006248823846,0.21734720550541,0.724011134157277,-5.2015525736704,0.0766428627480637,0.397802078935948,0.0940244065383112,0.40852419871838,0.241464607162886
"cg02283535",-0.0341200364810296,-0.570132861204712,0.569642724469859,0.905807158160085,-5.76479162643915,0.0967759903443151,0.578536642364221,0.155904511719777,0.585054052824127,0.678871787183661
"cg02285254",-0.120766233132886,-1.16216500470435,0.247451332258257,0.747418790125086,-5.28807369518476,0.103866321531202,0.563185569532064,0.125523860802278,0.54569890581279,0.351081062533676
"cg02285579",-0.187334016609354,-1.9473327638485,0.0538070983704411,0.499193034650514,-4.17019887471471,0.154719867258578,0.659582298843747,0.19444776905439,0.638949855824496,0.105204257766666
"cg02286623",0.106886205872223,0.612889130262013,0.54109773611375,0.896642720709301,-5.74117892834206,0.12991449269557,0.390276087795073,0.128224879926452,0.401139434076921,0.533898116007441
"cg02287936",0.224168266363932,1.36615967158417,0.174417778141221,0.691281565992835,-5.04994394736055,0.0713925095953291,0.329244110582432,0.0819958845909326,0.350754032840114,0.199924205063155
"cg02288667",-0.03372890153147,-0.483682932397741,0.629483450360661,0.922693926828133,-5.80734691437362,0.0958189179521302,0.531950913785146,0.149443237691019,0.532267607603263,0.735143264125016
"cg02288999",0.0230127538188552,0.258851091201963,0.796189142444107,0.96265658219371,-5.88541844540766,0.804390073587872,0.791486026669383,0.804743643321013,0.792760358324155,0.755035739052762
"cg02290962",-0.102743476640378,-1.20589907768937,0.230204741819399,0.736630574584468,-5.24017138343263,0.0825557013424969,0.439418274108395,0.0847799054583286,0.429466073106009,0.331649895217973
"cg02291208",0.0915401393661573,1.20635218329485,0.230030704901429,0.736630574584468,-5.23966606348888,0.834132035836736,0.851129900646995,0.84121815576129,0.860988918416593,0.253532601613213
"cg02291897",-0.0178091958818998,-0.290638557263412,0.771824390533407,0.957741500474122,-5.87724471295687,0.0711936444451908,0.511202380665947,0.0859909326510306,0.519631664983306,0.865618088129649
"cg02292719",-0.0365244401992577,-0.63483759511682,0.52673068101078,0.890231514160291,-5.72839902841573,0.675581538524156,0.594914967324363,0.664690304319852,0.603106431387355,0.637876105835158
"cg02293258",-0.168384110844459,-1.46883409379517,0.14446797690829,0.65655362998181,-4.91602278111577,0.0927344089888518,0.429444448612666,0.124894776449794,0.415448559581783,0.22972413079916
"cg02294251",0.02775271132988,0.427553594777699,0.66973466949997,0.932835845950878,-5.83125350387145,0.684242789778897,0.63418651397268,0.672818938036564,0.64606809044446,0.645693551179401
"cg02294651",-0.115648017489399,-1.52579961965401,0.129664546341245,0.641039307566656,-4.83769441370478,0.849446126391931,0.776062178479265,0.861660517084373,0.77172142087928,0.210949367813842
"cg02295369",-0.0555964065239333,-0.800659737281273,0.424895014900411,0.847026213211142,-5.61744542241601,0.112221068643176,0.474274885325087,0.135061026904067,0.46740421065601,0.537964137006169
"cg02295504",-0.0907346383606664,-1.46536441465135,0.145410364797565,0.658964850302419,-4.92070102683616,0.0738291623380955,0.511682451037798,0.0858778030972035,0.511218913542908,0.230904907630727
"cg02296682",-0.215823079742226,-2.32210628753076,0.0218956048893892,0.388993412547384,-3.45021010968392,0.405679129926663,0.575105407283414,0.392326834206935,0.554116757791111,0.0513730427893384
"cg02297051",0.0974262901151479,0.697577119778976,0.486777438187038,0.871679335715051,-5.68940732224104,0.086511011763381,0.339015711168244,0.0940289971991019,0.360061224252323,0.486281809582632
"cg02301364",0.079289386231947,1.175775322745,0.24198859753377,0.743505041295447,-5.2733512155558,0.0816985213271972,0.497515106581844,0.143048680569341,0.520299433905991,0.264836581946216
"cg02302131",-0.0192907975590287,-0.189028376525293,0.850386681460356,0.977427791742257,-5.90005558939538,0.0728434112062121,0.0856516696454804,0.0754002638217647,0.0900490325317465,0.936047482982287
"cg02305160",-0.151490416291284,-1.70132915230999,0.091444739156843,0.580762655066552,-4.57843030300071,0.822201294966798,0.793995181695727,0.817975250204737,0.787540500248021,0.160115014688726
"cg02305984",-0.0486931901072369,-0.556652907494378,0.578790759840572,0.908664533072224,-5.77188427772823,0.53565502672728,0.585146249268403,0.532202059486602,0.589556068469997,0.687538562242961
"cg02307405",0.00275437419841676,0.0473926466301333,0.962278276989414,0.995500513518408,-5.91573326207129,0.523745778959486,0.326728961288596,0.492472187798537,0.329818799790231,0.899087033176666
"cg02308199",0.218680801317074,2.37916341619689,0.0189128083655114,0.373397679814483,-3.33046574894015,0.827510583490813,0.719932659290775,0.782309974898122,0.752152536725292,0.030087370412028
"cg02311013",-0.142605235628978,-1.79287316487265,0.0754868610677109,0.544098649348499,-4.43258607928092,0.78594462178368,0.721656980769442,0.772164430952133,0.714404684640274,0.137581584707474
"cg02314729",-0.037563785835809,-0.457861514249196,0.647871551528224,0.92774101714016,-5.81870921032295,0.592694170976726,0.582786486745255,0.57611775495669,0.575912761464109,0.752246995035197
"cg02318959",-0.0940282476097518,-0.699897413647094,0.485332301559137,0.870893992975882,-5.68789545916622,0.063977145522838,0.596645050106492,0.103555250628008,0.581076348956192,0.597743210090867
"cg02319637",0.195494424758453,2.21931218771138,0.0283260104937744,0.424529327876503,-3.65925739403011,0.174786236099251,0.331357572268851,0.167334595748486,0.352890334589128,0.0424640555806995
"cg02325894",-0.0763856829144224,-0.735892819588719,0.46321742774669,0.861391872975933,-5.66380424600238,0.233170923526886,0.15619492289118,0.240444775535905,0.156312269726418,0.576043792430541
"cg02326006",0.154954570906388,1.52779205258759,0.129169205043985,0.640355640020237,-4.83490299639174,0.0634335457929987,0.378950302452322,0.0708048049704148,0.405709315371774,0.154642741282603
"cg02327309",-0.118479906815644,-1.49131857613706,0.138475479881146,0.649458831874825,-4.88544848733488,0.756573542945935,0.615362109409127,0.744395063153764,0.594075717978251,0.22217641026442
"cg02327463",-0.204767378782098,-1.69871504327081,0.0919379633341107,0.581523173173893,-4.5824885254982,0.86228167155825,0.778810102053426,0.8414146833423,0.766012179225598,0.160797190384814
"cg02327549",0.122894223022443,0.803240202100508,0.423408018258405,0.847026213211142,-5.61551830129733,0.110063991308003,0.290794859874324,0.143977161684298,0.30149856928079,0.430244905352341
"cg02329520",0.0556723522391784,0.891696164430295,0.374322284253296,0.824509289327192,-5.54575607704894,0.5709321037418,0.680784318214119,0.585786859700902,0.692950333094543,0.386358122502215
"cg02330362",-0.103258448217146,-0.813844052386336,0.41732998637366,0.844425393392004,-5.60753487358598,0.212864719639695,0.57859577338361,0.232193697767183,0.56274843315811,0.530370125882463
"cg02332456",0.00170137525259246,0.0273973796811517,0.978187838641055,0.996434899725458,-5.91643352425863,0.825355925098241,0.684494779745277,0.804464325342554,0.694211218760055,0.912961981441034
"cg02333283",0.0315071591990718,0.976376467466014,0.330822299282885,0.798020419298064,-5.47224912147651,0.0930318084831708,0.552057713639934,0.118964331169087,0.563475271155044,0.347011237202536
"cg02336026",-0.392613419401188,-4.41569420341903,2.20099787452053e-05,0.0139351565429724,2.50285722009669,0.405723246431104,0.448108117479138,0.351289100389592,0.40158897465359,0.000155649846360673
"cg02336608",-0.00834161977788663,-0.120780916406627,0.904064526074196,0.987076984675689,-5.90995432972749,0.203631636473052,0.427851083085131,0.22154290407481,0.433520602465737,0.983669486215119
"cg02339257",-0.0647655877357789,-0.792408996445925,0.429670197227015,0.847527141396424,-5.62356602602209,0.798777497112476,0.780070939566798,0.787383062053733,0.780591489187622,0.54274407778494
"cg02339805",-0.120531997820544,-1.37272321079597,0.172372576616946,0.689404610176835,-5.04166333590192,0.746902430402524,0.689501104853252,0.703380287858019,0.679822041068598,0.264038119396293
"cg02340092",0.0960968119858857,0.729071585608327,0.467364094082579,0.863441434391086,-5.6684615110071,0.872732733879712,0.475346867275858,0.836147861703452,0.489611969954756,0.469178044604033
"cg02340744",0.161927817956285,1.40775342109307,0.161763200778948,0.677917126173549,-4.99682032929014,0.0765902611432047,0.287430420435502,0.0772053514911194,0.30109087925304,0.187438510540426
"cg02341380",0.0570232654385631,0.570844337910842,0.569161834750435,0.905671838904189,-5.76441258570772,0.604756152315455,0.61138203618639,0.574790224112898,0.629131955238815,0.558383357459378
"cg02345317",0.071060236597919,0.365081201660197,0.715686948558252,0.943994499254742,-5.85440882079746,0.78526293066111,0.805525139422814,0.775208697750709,0.824461374195798,0.685447561572214
"cg02345541",0.0395971389349428,0.515126163865947,0.607402895903436,0.916155979650691,-5.79267292720741,0.858993577821732,0.631067395736929,0.852349476968356,0.647534299423704,0.591649334903683
"cg02345565",0.0858328705387615,1.06684139886189,0.288163477060344,0.773648254661961,-5.38648731180834,0.789261401432282,0.737649415733102,0.771762835460741,0.748147533049458,0.307904020982074
"cg02348748",-0.101260081242981,-0.946906506218688,0.345570094058636,0.80600768829227,-5.49857492005955,0.593849833688422,0.580391139230628,0.574289969150102,0.575155243273908,0.456891689097227
"cg02349523",-0.048955099990662,-0.781852296253913,0.435825772148155,0.849349632479893,-5.63130580623927,0.755043341691594,0.664939601933186,0.746443726098543,0.663373623958879,0.548890644135914
"cg02350683",-0.170042988010794,-1.83721845453515,0.068626781825684,0.528003860012819,-4.35934147392433,0.680047450332414,0.720888480521466,0.672363535813413,0.703153700379467,0.127585097118944
"cg02350883",0.0452172963416826,0.45119622603365,0.652654209471179,0.929217150075443,-5.82154134405221,0.839707146926085,0.845650827208169,0.829344363504941,0.840112830920336,0.630901222476992
"cg02351050",0.0393702314754353,0.315221644305721,0.753135340054446,0.952963882437657,-5.87027601264525,0.211678178667675,0.0559798499734033,0.159376063242353,0.0563040131923887,0.717819412778729
"cg02351471",-0.151014478972773,-2.08381519776174,0.0392776840528445,0.467084397776068,-3.92152216344269,0.864122730052138,0.824446029823608,0.864084665638353,0.818587294055949,0.0819188515718332
"cg02351689",0.020938863853146,0.223974949087954,0.823153824842661,0.969256221192837,-5.89329960103128,0.769686572307083,0.788587020442185,0.752684465958208,0.789376890368378,0.778355772685493
"cg02352295",-0.194928575820855,-1.99213767005471,0.0486031702305057,0.49358250700679,-4.09029129970697,0.640092344136752,0.596479345943518,0.636358099373151,0.575915607613141,0.0970412994081547
"cg02353937",0.0373308947675665,0.223942671835162,0.823178883734824,0.969256221192837,-5.89330636805679,0.0887010533573174,0.103781229597679,0.0908807925883083,0.104914430821638,0.778377451317457
"cg02354343",0.0129850109989166,0.179073436207381,0.858178986023427,0.978129075995533,-5.90177101577651,0.231355260332133,0.590599476665446,0.267961668829656,0.598512070978622,0.808672894969436
"cg02356381",0.0187060116307283,0.144127333332398,0.88563924493141,0.982613988709371,-5.9070586974217,0.886478225512491,0.871097554827636,0.877893055287364,0.866306182749084,0.832471181532462
"cg02360119",-0.016520032191393,-0.25182360032599,0.8016038320977,0.963856538814727,-5.88709798402582,0.629332952601001,0.639674908295905,0.594814351089841,0.643409079865223,0.892427218064932
"cg02360578",0.0105220442610751,0.0943865806720992,0.924957905817019,0.98952279977835,-5.91261344924415,0.0832891999087578,0.34553761151918,0.0945379219051835,0.344276544063246,0.866605944126959
"cg02362246",-0.0638374438237804,-0.551340462198592,0.582415096776569,0.909638966580255,-5.77463312635286,0.0914038236469233,0.161174856387018,0.0953416794092187,0.162158697420739,0.690965523075938
"cg02364863",-0.050640801943569,-0.555316830610927,0.579701268194626,0.909017531330159,-5.77257807915275,0.589156253210136,0.6342387967786,0.581252856129683,0.639171309434457,0.688399840307959
"cg02366635",0.125333680945717,1.21055870207391,0.228419510584471,0.736155949793335,-5.23496596921109,0.72932381231074,0.748274953688848,0.705001426123065,0.761221150830935,0.252004180224292
"cg02367320",-0.0759144464539774,-0.776935132199586,0.438710440587081,0.85029183199644,-5.63487583395064,0.19617579577749,0.286898822723798,0.186113798560058,0.287029760831432,0.551765310322982
"cg02367782",-0.176822919271283,-1.40748210683497,0.161843409574692,0.677917126173549,-4.99717183906758,0.429008931809057,0.523313476505272,0.432639826470768,0.511322163953314,0.251241621739821
"cg02369495",0.0242555741172259,0.318578342324255,0.750594492492633,0.952413995696681,-5.86928066496672,0.675490845511939,0.679107949924759,0.676794645026733,0.686270714449189,0.715623274960533
"cg02369904",0.166662787989077,1.36553582695489,0.174613119046875,0.691281565992835,-5.050728996443,0.757668601598543,0.801908475657763,0.753753933744351,0.810689326014619,0.200115986879663
"cg02370478",0.0596346417185069,0.577616479134753,0.564594372045889,0.904839824315431,-5.76078118661525,0.791797708752161,0.724668279894581,0.775882103624738,0.741559151641617,0.554402919687522
"cg02370638",0.0560941207046811,0.526536670196953,0.599477452393018,0.913932150561054,-5.78712043877832,0.611510234275615,0.701555535882695,0.6287216035183,0.710827324900261,0.584763119258258
"cg02374221",-0.0372593526982001,-0.345422271280605,0.73037559257991,0.948383611950351,-5.860942190121,0.14953102818553,0.154783776482881,0.128205590302865,0.151605381066317,0.828048110740409
"cg02376524",-0.0990553466286141,-1.10665965037303,0.270632281060789,0.761897794669941,-5.34637989161376,0.0634016959246151,0.359878011697768,0.0835151726621735,0.354244183851113,0.376758928874996
"cg02378769",0.056858184685448,0.705940509118382,0.481579574260736,0.869602083605392,-5.68393452303757,0.844815416564825,0.77107465444027,0.84493274749696,0.776324670063418,0.481707272098077
"cg02379437",0.0112400141390151,0.113289522461831,0.909988421621398,0.987796181138387,-5.91077534668388,0.200377229235279,0.478305391776558,0.214482452397467,0.47989720481754,0.853600791870001
"cg02380276",-0.127940542143504,-1.62733095488715,0.106263278618567,0.609303245279337,-4.69101104884212,0.830639822811666,0.783603336661097,0.812352656794533,0.773057744550139,0.180284838332064
"cg02383649",-0.000928941710401113,-0.0119644882322497,0.990473614976203,0.998870909523067,-5.91671798138553,0.80167775125636,0.685169101094278,0.791285398840507,0.690333276934135,0.940349329719415
"cg02386310",0.112630829843838,1.72744791784473,0.086634028604159,0.568494175664938,-4.53755746510122,0.0614380215118642,0.410020029070753,0.0976938880100784,0.430469124129641,0.11000350537565
"cg02386862",0.0367025891659406,0.364118266352034,0.716404005014532,0.944188920656743,-5.85473724045725,0.0640170647989721,0.233350324370656,0.0686165299134089,0.234396955329387,0.686067548754955
"cg02388446",0.22335723697359,2.62622751114521,0.0097471834790507,0.29568465246264,-2.78191149582457,0.806830234626851,0.748863924357615,0.792352790879239,0.774667050769698,0.0170646125733672
"cg02389494",0.0087563308140583,0.0933475690084795,0.925781542821723,0.989618714976827,-5.91270478176092,0.824978529498912,0.865207792103231,0.817402893605427,0.86834025507421,0.867321861844635
"cg02392508",-0.137296179404451,-1.42765395773523,0.155962457692444,0.67000280256728,-4.97085927894287,0.851851981025784,0.831197600190443,0.832529424784363,0.820068510952058,0.244016986971478
"cg02395270",-0.156294669599254,-1.81457693901846,0.0720616346202354,0.534874793421216,-4.39694910463506,0.856589583021816,0.790112806176079,0.849794466432668,0.786030009775728,0.13261606634433
"cg02395364",-0.00744080981574474,-0.0618070356227112,0.950818287214223,0.994183788063867,-5.91499620433867,0.163715554953506,0.432648456742848,0.174125837549879,0.440593527835737,0.975126319004953
"cg02395762",-0.0528903386517808,-0.731372813570645,0.465962840633565,0.862240333748246,-5.66689512688198,0.811690613367551,0.753782363183164,0.807442980638327,0.751489639565844,0.578748115035619
"cg02396453",-0.153131474753725,-2.09557422121952,0.0382007851620895,0.464827532781358,-3.8993657556659,0.166610680472219,0.392479153700537,0.180508083064441,0.372793019513789,0.0801256144274717
"cg02396917",-0.0103130565278806,-0.117421993855247,0.906719979829162,0.987076984675689,-5.91032894730052,0.903122771045436,0.871910906879479,0.887492279990933,0.868927600085549,0.986016186793973
"cg02396946",-0.110528978723278,-1.34027616146279,0.182662117593248,0.697386117590625,-5.08222430137931,0.699044410281337,0.771250169244474,0.709769095314687,0.763356880754786,0.276382807048941
"cg02402208",-0.0602756430784218,-0.541796024484242,0.588953461015778,0.911023380328158,-5.77950588800695,0.762339359138151,0.451217762797766,0.724126356481141,0.44534441553022,0.69713836108142
"cg02402307",0.0935505375521147,1.04800006845998,0.296723509118215,0.781507288441117,-5.40496350173142,0.073930224594492,0.196286961068691,0.0785896222684913,0.213765000260289,0.315798627847559
"cg02406918",-0.0926466903928497,-1.05869605959312,0.291843178829967,0.776645733065694,-5.39451440143901,0.884241183606283,0.871110725187651,0.86172344165916,0.865546382050859,0.399856154549897
"cg02408974",-0.122160842022662,-1.02388276196268,0.307929464242897,0.788812757042616,-5.4281421393343,0.811478485851101,0.825646895092532,0.827243093202596,0.828296260663473,0.417142145505046
"cg02409412",-0.0154878707638517,-0.203096772398092,0.839399892435587,0.974563939493607,-5.89747322732069,0.231356225825794,0.442646364513719,0.240574495089041,0.449580827679172,0.92625355031406
"cg02412982",-0.0410139938160885,-0.47153646797688,0.638105230015452,0.924882926217768,-5.81276909340418,0.837079470348829,0.598886364468328,0.833250460726192,0.596973417210986,0.743173142032838
"cg02413104",0.0961951436645314,0.996613193540762,0.320937440512186,0.79216913606834,-5.45371210398811,0.718207237394942,0.664481367831464,0.713909457804704,0.678336022995413,0.337999590623619
"cg02416822",-0.0855071971715287,-1.12165114253491,0.264227639596243,0.759371646740825,-5.33090686431831,0.780072270407225,0.651535542877335,0.762472052177028,0.651947001501761,0.369711921610603
"cg02417678",-0.0778860184463859,-1.15433963615581,0.25063147320668,0.7499536535237,-5.29646273156459,0.243912684182005,0.348465948158479,0.236673081455354,0.344448976859176,0.354632519746656
"cg02417823",0.115582922074681,0.84582350216513,0.399317644487566,0.834948754639411,-5.58283178684584,0.0767142797854293,0.212515654926974,0.0917569685024067,0.237566572047213,0.40876646253137
"cg02418648",-0.0178416334257045,-0.162467421540199,0.871208282108719,0.980178440317584,-5.90442618043071,0.906864566985442,0.801616642173934,0.911475667645314,0.795712189313995,0.954563520024068
