"","logFC","t","P.Value","adj.P.Val","B","Male_ART_mean","Female_ART_mean","Male_nonART_mean","Female_nonART_mean","bacon_pvalue"
"cg03238819",-0.321993331066342,-2.07122065177235,0.0416454345185131,0.45135284282176,-3.72149481052191,0.860201969360817,0.838738830848135,0.833437384412072,0.850242595791884,0.0901445413571898
"cg03240752",-0.187283400047019,-1.01677214835672,0.31240575046824,0.69306970322597,-5.00567045933109,0.871261151697175,0.841715286089412,0.860646255330992,0.84641978262249,0.399831630511228
"cg03244189",0.0826823259944931,0.578643479871648,0.564497119335136,0.833372697389661,-5.28958620927677,0.121658194108519,0.169830602904694,0.123058747305555,0.159718103231544,0.653963899858157
"cg03244432",0.746633877647381,2.28284409318993,0.0251636654945618,0.444345201865493,-3.3691038679575,0.0337414188266914,0.345960267077977,0.0637209694628537,0.363156692109191,0.0677871610975971
"cg03244736",-0.205174558226074,-1.08513524131805,0.281204675321021,0.668184523308193,-4.9476765431186,0.716536399242295,0.525946353682304,0.668286863607618,0.530376261038066,0.369609008796645
"cg03245429",-0.356498704261527,-1.85217551743096,0.0677845589609996,0.48350449932961,-4.05445347522133,0.936251812426976,0.804687422937418,0.926748245422876,0.793138436533155,0.129141038924178
"cg03246590",0.21874011688038,1.36879976618982,0.17499157747409,0.583962105302225,-4.66850105880365,0.369749145344277,0.480772882429108,0.392011662992468,0.493821678826692,0.276927372444006
"cg03247011",-0.189572903309433,-1.39086614721159,0.168221705140986,0.577344383392024,-4.64421633094617,0.566056671749292,0.489662081572824,0.529196097969589,0.484580466155238,0.252439075150764
"cg03248529",-0.222828977274597,-1.49932024520452,0.137827782253744,0.546494117635198,-4.51956261862558,0.796463523397503,0.737289812577492,0.769870728619311,0.745044243820214,0.21789303924541
"cg03248801",-0.131715056917734,-0.971906190800893,0.334101947803926,0.709295325662443,-5.04174419160344,0.78474816397117,0.738191780857728,0.781499549027456,0.732117438879099,0.420450645306608
"cg03249591",0.0431920602645467,0.602165697409713,0.548810571322045,0.8263992461727,-5.27824710264979,0.432237776955768,0.456821140249228,0.441545622383452,0.473691497553071,0.640296482460531
"cg03250346",0.429130962639896,1.82223667615757,0.0722523648894998,0.489261310051203,-4.09737737595444,0.114033811922761,0.550306871815792,0.176042552670856,0.556131378156129,0.145964595299916
"cg03250911",0.187384859874065,0.963847425039624,0.338101536447736,0.711759954034144,-5.04805625922504,0.0789147700437893,0.221518518237735,0.0778581208597419,0.206633507464432,0.447392140429107
"cg03252296",-0.351468397798559,-1.87455303201214,0.0645984441277416,0.478890915714393,-4.02195980087603,0.586954982222805,0.460910275937342,0.55869100981747,0.470142585901874,0.12463795314063
"cg03258315",-0.25459615960733,-1.23129472882537,0.22191273921182,0.622656373482545,-4.81152634669586,0.501063690403237,0.205889172806399,0.451117195833203,0.182756388070187,0.309913967202714
"cg03259264",-0.254217818234706,-2.04015556720503,0.0447199762925018,0.453696477992625,-3.77071352651369,0.884137119752188,0.863903236689452,0.871423228571513,0.863065062548934,0.095015565062505
"cg03266527",0.196023794397092,0.834883969428335,0.40633325314212,0.753143652823902,-5.14209318723342,0.07941412945824,0.429010838587707,0.0994233288355805,0.447390594316263,0.512159119476955
"cg03266942",0.157715973192885,0.851096033999776,0.397321644100219,0.748247160694204,-5.13099561757133,0.108701486375959,0.335906132265908,0.116292407608799,0.366288321330778,0.50375714985115
"cg03267527",0.248786299991229,1.25685561832442,0.212557150294181,0.614607221491941,-4.78602794078991,0.138481092033648,0.388334948222315,0.163530399445069,0.386032766782781,0.318900236438948
"cg03267667",-0.00283588226715731,-0.0189112284048916,0.984960220018663,0.996892154863005,-5.42650908102986,0.0762279208797797,0.0585483903237274,0.0763087952485498,0.0668134504889162,0.97210400494904
"cg03267787",-0.00380225010718315,-0.0457040646436267,0.963662949425586,0.990943587350967,-5.42579856774244,0.605310463983421,0.637271365805604,0.602596544869922,0.633567682291011,0.954834788963113
"cg03269770",-0.0976316009678117,-0.843767771424356,0.401379808715328,0.750703402482919,-5.13603786272361,0.322802344367496,0.266899372682233,0.310292201281721,0.256700914453194,0.482668932374201
"cg03272642",0.878121700924087,2.61250821341185,0.0107790305569528,0.428448188709726,-2.76305324225386,0.0679828944256976,0.47345739949535,0.119111107321603,0.494193486436408,0.0363480305907982
"cg03273228",-0.0687389045861302,-0.6481064878983,0.518819641652378,0.812420065957494,-5.25481329628346,0.168333802022537,0.156527147417874,0.167588323258179,0.160261584894473,0.586586953747382
"cg03273606",0.771289951172817,2.80642315972351,0.00632373207675585,0.42311053642837,-2.37583923130834,0.134778957563603,0.483216199613403,0.148979110605296,0.498036951459763,0.0244598554624599
"cg03273615",0.111989217159927,0.378384685167679,0.706172865398816,0.897998902430893,-5.36795836962328,0.343756331440934,0.49665589926418,0.297707485519826,0.499648127520236,0.774635662388758
"cg03273694",0.0876714566549229,0.524607769150502,0.601343885187311,0.852760637565144,-5.31393988742371,0.188926685363946,0.255193673696751,0.17250519239386,0.269335098166012,0.685797592738944
"cg03274069",0.0179288568840928,0.0732915457264814,0.94176176637098,0.98427574995097,-5.4244513289501,0.71696554314779,0.629402625965458,0.71886338947004,0.644531662653412,0.968417468885652
"cg03274580",0.0388297624656027,0.208195281790987,0.835619236908863,0.946666163182147,-5.40887206152904,0.768139966389216,0.734568370935153,0.750386569431296,0.724830820408956,0.881800280432098
"cg03275323",0.0552051486457818,0.38989857974266,0.69767431860032,0.894352820697307,-5.36433599784509,0.87397405613031,0.86067490363571,0.887611520129701,0.864277971619038,0.767514448075035
"cg03276257",0.0754441429083675,0.38517856178345,0.70115362249929,0.896001455332347,-5.36583402893352,0.208891729499946,0.531524100879312,0.213926358476616,0.518839134658608,0.770431390639258
"cg03278611",-0.461740524514264,-1.68691538009208,0.0956158393389687,0.513307461352828,-4.28346439539545,0.695305958986279,0.129053999214423,0.617251095067788,0.114110014895667,0.166402888580705
"cg03278754",-0.513320880376765,-3.35868836460878,0.00121368575088183,0.416223840441612,-1.15942749863588,0.728188317635403,0.737876613509426,0.692990211552165,0.75897019390971,0.0062231100363243
"cg03280420",0.347730832135237,1.64972739443327,0.103020916180367,0.520863349271526,-4.3323048549077,0.083026072364121,0.386649407891015,0.113201641569633,0.397287219868087,0.188701929030119
"cg03280530",0.0508207402931074,0.22828452889115,0.820022535810398,0.942258431960632,-5.40527590953607,0.773762119776819,0.731205515572128,0.763038208290105,0.739410454525942,0.868996523244838
"cg03280812",0.0844234069101912,0.534402562355922,0.594583225033392,0.848623661427595,-5.3097008497983,0.638986974726425,0.674028666614341,0.623613088638039,0.68722218019552,0.6799836332363
"cg03286333",-0.0696204962345414,-0.489101912434029,0.626142252893026,0.864773344418509,-5.32865415019298,0.742339023230356,0.780045759799951,0.745407979252662,0.770082016788539,0.677992259551706
"cg03289972",-0.0283218714425351,-0.354339478851492,0.724040755293536,0.904178078467905,-5.37517452602077,0.338249195778959,0.398512143340761,0.336722168646541,0.4006343815774,0.759433766025517
"cg03291401",-0.12774506360864,-0.700577696906689,0.48565144962895,0.795450304754019,-5.22596975865946,0.879582894602554,0.910694837425675,0.881536326584481,0.912701858495286,0.557726920054124
"cg03291819",-0.0101153330301568,-0.0566713734595571,0.95495191793579,0.988348752792754,-5.42533777610427,0.859063016344405,0.72388909949919,0.838320536019558,0.713325866217103,0.947771503915641
"cg03295086",0.0725470942154471,0.363942055757647,0.716886070629922,0.901940868664739,-5.37234928914457,0.0626293448691479,0.451688314205579,0.0747315878506413,0.394415786410211,0.783595075919152
"cg03297338",-0.234720720071542,-1.2266031488506,0.223662088964581,0.623996562915114,-4.81615215942731,0.723224286941439,0.622839813597542,0.69853013913753,0.62368202434663,0.311725244115723
"cg03299778",-0.00893464686399356,-0.0599139217369571,0.952377453472775,0.98807021245957,-5.42518263245569,0.807535422612043,0.772241506960279,0.799056032741227,0.764489783374176,0.94568396371762
"cg03301037",-0.116450355613101,-0.785846248595111,0.434338639059687,0.768054412274845,-5.17438773920915,0.763711773735619,0.57664540877165,0.754281022238059,0.574939501099238,0.512354252121222
"cg03302707",-0.275683426373465,-1.27822447153446,0.204961409320997,0.608523114813731,-4.76432842644118,0.853815897248039,0.858250330250287,0.846853929716661,0.855678550902298,0.292178859902274
"cg03305185",-0.00109023338471308,-0.00328836448880953,0.997384666254212,0.999572791258218,-5.42665142226789,0.098440015475036,0.323365089160064,0.100127791465191,0.328758176625819,0.982180220691637
"cg03308225",-0.423859855859497,-2.76896110352991,0.00702363378594942,0.42311053642837,-2.45234824504916,0.769149321420226,0.624692212969945,0.734699498814773,0.628355959789881,0.0238904735211208
"cg03309411",-0.197095572533673,-1.30660708781111,0.195186133608771,0.602051009770847,-4.73496904019084,0.681742442975199,0.689586606937168,0.658258360959817,0.681200120964609,0.281790274288608
"cg03309900",-0.15916079744685,-0.789623297478753,0.432141956568945,0.76708604450973,-5.17196842302819,0.820123797016737,0.557638088516602,0.795219706033234,0.552608869670673,0.510389880446957
"cg03310203",-0.0855651229345935,-0.322619452399151,0.747846763237284,0.913337449058661,-5.38397208269761,0.179557513891491,0.524095325967878,0.186817097100304,0.535582276859782,0.779037914324073
"cg03312851",0.116876204823904,0.663723558512769,0.508824587386608,0.807136521186208,-5.24645995903571,0.823377944380215,0.815746961140884,0.828280766746328,0.82303591211726,0.605110745944402
"cg03313909",0.068280640592764,0.396624451281565,0.692727612726587,0.892432102579313,-5.36216997680216,0.77490309533308,0.821448250350659,0.76559934150632,0.838585725180771,0.763363593281642
"cg03315431",-0.265810070849073,-2.21751032694361,0.029499292064839,0.444345201865493,-3.48104117085524,0.862801326364777,0.724432438348518,0.845109637924786,0.749607537513521,0.0698414447238047
"cg03315531",-0.0428309317014934,-0.32159697116818,0.748618376607488,0.913566003023906,-5.38424199740941,0.811255508769338,0.830131039746408,0.802517382797572,0.837281195781431,0.779672265199538
"cg03317021",0.0763563110899752,0.517289783755277,0.606417946488401,0.854983609127499,-5.31705624859364,0.45783504448573,0.576896434540475,0.459308836668771,0.58755201414683,0.69015357325258
"cg03317455",0.0586817474454827,0.313853370489483,0.754470350155237,0.916114731481595,-5.38625842413288,0.292089215215723,0.633157610380427,0.284047434162397,0.630097461119425,0.814883086451835
"cg03319489",0.490742380677379,2.44833259315796,0.0165973684474486,0.434969743003972,-3.07332783509455,0.0825794105689373,0.424002349387663,0.110048810717702,0.440992945626912,0.049966964469167
"cg03321558",-0.0898188602596778,-0.617347846147821,0.538803623365455,0.821869852541829,-5.27069117096645,0.807895608065848,0.611221558432984,0.800435958218734,0.608363405522189,0.603820272373089
"cg03323167",-0.348306647947444,-2.0814073261007,0.0406777767874365,0.45128514393845,-3.70521354208901,0.86030077754678,0.887565897047644,0.840554455338072,0.883513507202082,0.0885917386092322
"cg03326823",-0.210519734194012,-0.823247296943074,0.41287763184219,0.756139710755496,-5.14992997514218,0.851972252617371,0.393835814673576,0.835741336917239,0.383606079189176,0.493077752087583
"cg03328165",0.627394139581768,3.21500221217904,0.00189868441510076,0.421955477652082,-1.49119016721399,0.140455270700904,0.316736643623516,0.160344699888181,0.342738391828659,0.00987320189678139
"cg03329491",-0.17748141649168,-0.988751997425634,0.325842191010003,0.702549124788896,-5.02838477904842,0.827091325726615,0.59030246734771,0.804867733433929,0.600270429655519,0.412636620715337
"cg03329583",0.103529503906772,0.942559141944016,0.348817077079855,0.71870574965962,-5.06448458823698,0.599539974513777,0.604458490411361,0.61005908880497,0.590889638995433,0.457751480900395
"cg03330259",-0.677111012604948,-0.911891368654327,0.364636019173452,0.728300880881422,-5.08752309674574,0.655551949629941,0.706193096832594,0.609243952412194,0.747018931835335,0.448985911179968
"cg03331695",-0.132450524172687,-0.967477896378995,0.336295858685226,0.710339950324465,-5.04521899600788,0.80018095810299,0.670492010438266,0.787634348181617,0.687309505501952,0.42251906943826
"cg03332892",-0.0634761504337012,-0.467709163025975,0.641296897715935,0.872080247451719,-5.33702566800567,0.741514367166301,0.586488217052789,0.735733928423444,0.583379936899015,0.690700591070651
"cg03334316",0.217918125428247,0.60502353441191,0.546919773804607,0.825782679664067,-5.27683901188539,0.0900316421903016,0.659462839822074,0.123807861893557,0.654902220876446,0.63864411951717
"cg03335173",0.577151680682619,1.65855477069631,0.10122235686259,0.519062057273943,-4.32080198150882,0.0832934859315305,0.622211295593859,0.117605912826983,0.629781143069546,0.186312249415557
"cg03335434",0.0412225506086769,0.281248589028426,0.779264580915219,0.92604903909076,-5.39421105877736,0.105321737045012,0.0690840582619303,0.104854796204825,0.0739799782772854,0.835412976084922
"cg03341064",0.378812595631509,1.98484014676754,0.0506787527374571,0.458550476917127,-3.85673201568884,0.207148264016533,0.358539823027228,0.237929588168982,0.360468266895352,0.112868993172936
"cg03344098",0.0450819218490243,0.323168757095591,0.747432337815149,0.913306663298243,-5.38382672451295,0.413570664868549,0.47655833974649,0.429100516707524,0.461559872552054,0.809040187858918
"cg03345068",0.0371100671834812,0.331102414960307,0.74145510772029,0.911185235691323,-5.3816998151914,0.559153028178631,0.555638680612913,0.553199029512788,0.548684930924646,0.804072319838099
"cg03345504",-0.147095676649969,-1.40348719777724,0.1644407424313,0.573885205877005,-4.63016198538679,0.679734372180747,0.702451191381008,0.668035057873885,0.687033862652206,0.248233141888829
"cg03347749",0.112153711255598,0.435900402702691,0.664113169640326,0.881308261023034,-5.34878551232147,0.058458871431392,0.358419516520265,0.0763392396813741,0.343635043276987,0.739263731138727
"cg03348338",-0.245909516820641,-1.59024242695762,0.11582589092759,0.52919321296784,-4.40834349870834,0.31951700590484,0.228721679086254,0.308821230468974,0.263401217976737,0.191662354574448
"cg03350593",0.0804841352457263,0.427595072835373,0.670124300270903,0.88313265244482,-5.35172052273833,0.876985951944319,0.86607003846168,0.865734594754475,0.861871738370489,0.744339509376771
"cg03350825",0.186101184843503,1.10630676798714,0.271994603551681,0.662381775395416,-4.92897800773606,0.0818906925894037,0.185090070213539,0.0961605035758179,0.181730628678975,0.381587924251134
"cg03350932",0.260202413517299,1.1149319362547,0.268303479245722,0.658790238978366,-4.92126055437085,0.508874000702926,0.635211069407424,0.526633923154379,0.632365476947656,0.377804248669357
"cg03351894",0.702900692370329,3.21180999938781,0.00191738676058274,0.421955477652082,-1.49844368394447,0.240119716310242,0.532422021384845,0.284825515420082,0.555073355054223,0.00994725956637367
"cg03353482",0.18900858194632,1.11688618696515,0.267472057698153,0.658391938236179,-4.91950395208763,0.181395282822603,0.329436281329866,0.166334570621659,0.335399018404761,0.376950183867073
"cg03354101",-0.198699750400562,-1.60754414135126,0.111976271598758,0.526518914224137,-4.3864927220884,0.845754156458363,0.772445762015279,0.833493123709633,0.787627126967959,0.186945624772696
"cg03356806",0.165670245328044,1.05734207677133,0.293619604480981,0.679121083644118,-4.97169394503563,0.299422926512897,0.469307222099654,0.312340249041486,0.476873376212338,0.403505272887966
"cg03357655",-0.0533453254870907,-0.345174583267648,0.730892339497831,0.907182605341342,-5.37780080197383,0.754422687962529,0.704544042343789,0.761737014580445,0.699149088781268,0.765082768930604
"cg03359503",-0.366345817442413,-2.22966911698444,0.0286459798921881,0.444345201865493,-3.46041978603817,0.723720984265698,0.699005886031671,0.721242270318391,0.690495191255262,0.0683382018949418
"cg03359666",-0.232308322928225,-1.35986284445664,0.17779162660574,0.585692975146781,-4.67823211648975,0.617431804310801,0.283724902732602,0.573174246274762,0.282176978370238,0.262980906400305
"cg03360001",-0.0537099762597762,-0.247397577052794,0.805250683386491,0.936701515128837,-5.40154772099602,0.921362959308252,0.938755423793468,0.927269228956663,0.936860794574159,0.826071763649314
"cg03360374",0.140876005313567,0.695061055690751,0.489082754542739,0.797729954574886,-5.22910634409612,0.115436315603255,0.289753917993042,0.126028272897806,0.303363222637426,0.587538066661515
"cg03361581",-0.103193661120868,-0.676864341658293,0.50049473790194,0.803009091866375,-5.23927914257172,0.841728330272184,0.820863800287907,0.81738620381325,0.842172857574897,0.570683903120329
"cg03364121",0.422206380243187,2.00207317576033,0.0487535208347553,0.458550476917127,-3.83015743757468,0.141617380082152,0.547164808028227,0.168993046885834,0.539433131573096,0.109739609038093
"cg03368984",-0.267039030789693,-1.36397115260958,0.176500247935705,0.584807993219236,-4.67376621936361,0.743070114897583,0.722469127628656,0.721767842604833,0.733354931296363,0.261566780376544
"cg03369029",-0.179843560085857,-1.27208222680493,0.207123830215396,0.609968986226736,-4.77060136944785,0.730307889749722,0.659233503774489,0.710457768085378,0.668265597962746,0.294460479740523
"cg03369524",-0.0866025552078876,-0.617381596004933,0.538781482247968,0.821869852541829,-5.27067416698236,0.78820150639655,0.743317088355037,0.761145562000626,0.731786466900164,0.603801239030249
"cg03369828",0.150902192461858,0.611636738865402,0.542556998709963,0.823443103439565,-5.27355532907319,0.854187928065097,0.898441644911668,0.863666163076293,0.894781494633868,0.634827337591685
"cg03370193",0.320246962255518,1.61377047493677,0.110616345737865,0.525321384785681,-4.37857589690906,0.179111850311941,0.51951311944985,0.201050696421273,0.52787277962856,0.198669613204373
"cg03370682",0.161432494019788,1.3249427645522,0.189059038282413,0.595229667046666,-4.71567711728485,0.776993074156784,0.828076072432782,0.786347414014632,0.824159176656231,0.292899908282254
"cg03371833",-0.0016362522571176,-0.014970547586782,0.98809390847107,0.997646703004847,-5.42656387866281,0.55777043125847,0.554588716961818,0.540312152537166,0.56233861065678,0.974645253513499
"cg03372815",0.300418832357954,1.1857498298737,0.239321220584273,0.635959489777787,-4.85571906009728,0.12481200284904,0.497318876413146,0.150468112951223,0.517745881389433,0.347618608912177
"cg03374735",-0.193982862862464,-1.03628234114138,0.303272883504594,0.685677254790007,-4.9894915877847,0.902456523820939,0.896678502700962,0.892189663891333,0.888483252756254,0.391058405888797
"cg03375088",0.0132270820415611,0.0514899717903355,0.959066744217038,0.98998770388573,-5.42556777524955,0.645151145211128,0.451109109235378,0.636905293785401,0.426505816695601,0.982477765904568
"cg03377871",-0.376331400480688,-1.1681831739789,0.246291548656656,0.640965185399406,-4.8723379922747,0.813089315229197,0.824067784875992,0.829146526212768,0.822280504615538,0.3348627731154
"cg03378841",-0.194527008188095,-0.746973586735973,0.457325578401456,0.780379858049503,-5.19862486031445,0.714358597515047,0.690199901177729,0.701714756948042,0.694979022684114,0.532797910555406
"cg03382925",0.0387433195154011,0.299713068712265,0.765193361189219,0.920304559106612,-5.38981410796304,0.160047202870458,0.157822133081803,0.162207888434759,0.174061639027282,0.823771928991255
"cg03383467",0.105097577530222,0.610328487067459,0.543418656385729,0.823940627032916,-5.27420772139898,0.857335005980362,0.884048781132229,0.85075834539207,0.891512719109126,0.635581623813568
"cg03384028",0.228625721075126,1.22355809394949,0.224802866047136,0.625401254699807,-4.81914550423378,0.875971771411142,0.871307558553422,0.876372740855667,0.87784210036488,0.332149532797415
"cg03384978",-0.035310885348692,-0.289465371366278,0.77299340133571,0.923573475863882,-5.39228882006439,0.730306337327658,0.583731812596626,0.719195664567908,0.569809479228681,0.799679509066477
"cg03387550",-0.213549394948852,-2.29894330773648,0.0241857418677109,0.444345201865493,-3.34109617778193,0.482453939521162,0.405309351179488,0.471215278223442,0.427973676841161,0.0602730344630542
"cg03391801",0.609850361607819,1.38799263656095,0.169091766252357,0.577812453594645,-4.64739945308248,0.0924425020887564,0.760173203923267,0.169195690856675,0.769383893027599,0.270127669701358
"cg03392764",0.34261792852018,1.60123595501426,0.113367750963127,0.527594135531326,-4.39448480048047,0.0821408010853308,0.425882334095799,0.10465759308645,0.430321959161201,0.202233267263828
"cg03394765",0.121105396605034,0.776394067090171,0.439864636386212,0.770892331311026,-5.18039225588749,0.844826819251294,0.851897824682736,0.835728665351756,0.855344900996169,0.543068300105707
"cg03398096",-0.313627865087709,-1.6732174609332,0.098291275537146,0.515869531269266,-4.30157060825081,0.75968235446071,0.52393071205112,0.733725004858898,0.535008764080181,0.169821485096246
"cg03403500",-0.426703085987174,-2.50201505688409,0.0144420204471878,0.434969743003972,-2.97368885445815,0.827077228099745,0.84428043379685,0.805185934305822,0.863350091643953,0.0410512966732553
"cg03410547",-0.0103424188168322,-0.0716517393139363,0.943062491169138,0.984435375997926,-5.42454886882301,0.817277559476155,0.776196782360251,0.809379057398945,0.768201072584627,0.93813042396429
"cg03411634",-0.104990637996568,-0.684303757834524,0.49581182040715,0.800990956756347,-5.23515231352367,0.810571490706556,0.851215498501869,0.80802646282296,0.857605181886806,0.566603602034921
"cg03415787",-0.307203138907878,-1.83829242741719,0.0698266992263178,0.484630552864012,-4.07443627082249,0.893997890186971,0.679226047060018,0.87539906486615,0.701818344578037,0.131997663218379
"cg03416878",-0.21695342804873,-1.24281221154137,0.217660626661675,0.618775364931735,-4.80009885886193,0.846557207993932,0.798881002542639,0.846263503429994,0.788616097229903,0.305496948662963
"cg03416979",-0.402999834188109,-2.3905034372911,0.019237320581983,0.440664047010638,-3.17865573440807,0.767396939770882,0.477820885624821,0.727678542636895,0.481402810038967,0.0508392606486137
"cg03422380",0.201115076823875,0.8733649325557,0.385145416069389,0.7398966180814,-5.11541182065253,0.0725066415414865,0.376761272198237,0.111971619040188,0.381127561209948,0.492335892852328
"cg03423123",0.383649523785894,2.13781243878926,0.0356639953601578,0.451105917877296,-3.61380253175209,0.10758596126295,0.375256530895772,0.129686028466673,0.362970336241463,0.0874260290283009
"cg03424239",0.139651987526187,0.658333873022183,0.512262368783958,0.808642497414017,-5.24936500206181,0.500947615117744,0.702169436999472,0.506542937429953,0.697400463334328,0.608156633046236
"cg03424927",-0.481227177921589,-2.92193120132152,0.00454892504572504,0.42311053642837,-2.13493669017867,0.851386723513613,0.796530767255347,0.832732237508229,0.79542684295997,0.0171913171032538
"cg03426344",0.314323084593262,1.42803116608013,0.157275214056027,0.567914716939569,-4.60248884262369,0.578668994349336,0.633933461777351,0.590201441555087,0.624931688028607,0.256313714029366
"cg03426470",0.0300817402982631,0.287404180973159,0.774565133830849,0.924627266311893,-5.39277620397073,0.790667539703096,0.810455389147516,0.794216283958838,0.817825050383954,0.8315280026736
"cg03429096",-0.0219330716437515,-0.144178043188867,0.885731791537523,0.96439908313031,-5.41812572904999,0.50730243967313,0.642562363146925,0.507922268917341,0.658052269631433,0.8916073498782
"cg03429758",0.300359924136401,1.86524972216156,0.0659074194033584,0.481235046241005,-4.03551139504762,0.127302280995192,0.25601385619886,0.140432192470213,0.254438171875476,0.136561663483077
"cg03430010",0.0426855099430338,0.224004031483097,0.823339937013732,0.943102788379995,-5.40606986737724,0.0664657402709397,0.423563721308701,0.083075850583563,0.425412016392593,0.871721910786683
"cg03430254",-0.379625482114412,-2.03712492439556,0.0450301166737039,0.454182250336048,-3.77548024016153,0.812205047339528,0.831735879294228,0.78358690988945,0.838415155995468,0.0955018508779026
"cg03434530",0.572445725743822,2.40904250424464,0.0183528620045846,0.440664047010638,-3.1451177381568,0.070808332232801,0.401141895299795,0.0962118106367364,0.401796595102843,0.0537962590430361
"cg03435229",-0.153016703912692,-1.48205519933353,0.142355032183225,0.552065247314792,-4.53999268612058,0.741245946110316,0.695351452757772,0.730002784293341,0.695729140958292,0.223152496537917
"cg03435878",0.264727386932642,0.930109858521076,0.355184282939021,0.722359642635094,-5.07392633054267,0.208329619897901,0.565068983014427,0.208282083768604,0.556280875548049,0.463871420238461
"cg03436019",-0.137882873368372,-1.00975432636477,0.315735560961972,0.694817203912594,-5.0114171592246,0.807873140588011,0.661817096039438,0.79027260854473,0.648909179706619,0.403016083862929
"cg03440272",0.336984320033128,1.0435265183976,0.299928341042817,0.683278985113346,-4.98340858166323,0.054235420320987,0.457010513927808,0.0838617361977186,0.488815330662006,0.409823107302975
"cg03440485",0.169733379618375,0.86014240944461,0.392346968285014,0.743915571813154,-5.12471240722659,0.285804454621528,0.403957770330441,0.28301883221803,0.387612572513839,0.499100650699379
"cg03440535",-0.0494295888466384,-0.640338849434009,0.523829226478807,0.81512695061441,-5.25889497102977,0.687042714424753,0.657427156217612,0.678006152215805,0.648057057984868,0.590917416523754
"cg03441242",0.298103676854875,1.78452042378336,0.078228052771809,0.496726623019183,-4.15055240465698,0.354467706582006,0.417220827325091,0.371582086600665,0.444667150579521,0.154610505870766
"cg03441493",0.122800970737149,0.549302187891353,0.584367505506795,0.843173636068559,-5.30310348375143,0.546772583300072,0.434777319310391,0.550080628626582,0.433896104132444,0.671176031279821
"cg03443365",-0.0795299969946145,-0.438554517938548,0.662196817832991,0.881028805830269,-5.34783574215999,0.825397507468035,0.724933349686958,0.816988368836352,0.733622269286988,0.708160566770536
"cg03445679",-0.236605398557851,-1.40889980294618,0.162839385054794,0.57350351977797,-4.62409809171637,0.775310688047303,0.645768598860231,0.745475612021824,0.668315556299987,0.246444510560374
"cg03445845",-0.171030700834899,-0.635960845217992,0.526663835037704,0.816369944002988,-5.26117407244681,0.850491149835881,0.802072397450975,0.854064215665323,0.795321779329796,0.593364617790146
"cg03445896",0.106081340939255,0.736653899625989,0.463543038804708,0.782956903839932,-5.20485622989135,0.61947414721457,0.674269218960332,0.621336871402337,0.676305722999011,0.564586436769118
"cg03447800",0.488649808102867,1.88643376403284,0.0629586855185347,0.477062917146038,-4.00456594397391,0.0863148640817557,0.450453843731062,0.11450329184107,0.44980060343283,0.132105920493939
"cg03448884",0.0442294114340272,0.364144543600949,0.716735470734069,0.901888024271111,-5.37228890386744,0.784705882449351,0.77237512218119,0.794500010608228,0.774209587598879,0.783469261995019
"cg03449040",0.0189805402130418,0.130291629939526,0.896671179470644,0.968537376846466,-5.41968954518246,0.84499617227386,0.84531735521216,0.840143376494022,0.840465976354919,0.931714337951089
"cg03450733",-0.0744314784504178,-0.53178588352022,0.596385867826747,0.849308731361149,-5.31084091885859,0.328601617188277,0.567117079715663,0.319577625645333,0.56810303830234,0.652910765820046
"cg03450928",-0.230973040358452,-1.46737991812653,0.146293988120656,0.556132501422453,-4.55718431432998,0.851094890839694,0.824809426371852,0.830196792211926,0.806392584349421,0.227693947125774
"cg03454364",-0.0523461380487047,-0.347732129672481,0.728978113073312,0.906505819945086,-5.37707481300689,0.730716110536201,0.726012021529743,0.711312968385417,0.713850116407899,0.763505091962487
"cg03455762",-0.101785346663567,-0.540715080917775,0.590244980087543,0.846519891080003,-5.30692769695477,0.436556233571332,0.588975507976187,0.383797270630181,0.612596320627621,0.647711959880896
"cg03457893",-0.233434505460502,-1.96508560933698,0.0529651828657889,0.462002059533555,-3.8869447060886,0.828668527101619,0.807590456313524,0.820280699689722,0.812888721286801,0.107658719564084
"cg03460546",0.191863562541084,0.44211568017304,0.659629090914288,0.879773005479377,-5.3465523826175,0.126307983205926,0.484410791315904,0.127295257782864,0.487412435788577,0.735472685551245
"cg03460558",0.566623929898865,2.47856385405836,0.0153505906753846,0.434969743003972,-3.01743541800096,0.0826841420095478,0.477860343275824,0.112554763907535,0.478166785352354,0.0471785081942392
"cg03464883",-0.0950294845557791,-0.635304038268124,0.527089782902281,0.816462488468701,-5.26151466078722,0.706548298006016,0.726832490713471,0.686856850946438,0.738952926713366,0.593732157417904
"cg03465562",-0.00994226958538097,-0.0766671869979284,0.939084647524059,0.983166073342653,-5.42424359040251,0.875774336682992,0.873540860513118,0.871380633089101,0.876860098299553,0.934904531837895
"cg03465847",-0.111453117199007,-1.0571505753789,0.293706426941334,0.679121083644118,-4.97185734274744,0.0616365170706283,0.0893012800993133,0.0617483363663554,0.0761505202585632,0.381805038120926
"cg03470745",-0.0322258532972638,-0.118466016407152,0.906003015473058,0.971443967672932,-5.42089659090625,0.163069593668084,0.472031450551021,0.166093952497524,0.480640695482754,0.908066447809453
"cg03471711",0.024922169515045,0.102989482953336,0.918235679000528,0.975755667150714,-5.42230297793644,0.934143681106109,0.715234663914296,0.918049112020755,0.696647508430404,0.949281271360251
